2026-04-27T20:01:01+00:00,AUDCAD,0.97976,0.97987,1.10
2026-04-27T20:01:01+00:00,EURCHF,0.92092,0.92105,1.30
2026-04-27T20:01:11+00:00,AUDNZD,1.21618,1.21641,2.30
2026-04-27T20:01:11+00:00,NZDCAD,0.80547,0.80565,1.80
2026-04-27T20:01:11+00:00,AUDCAD,0.97979,0.97992,1.30
2026-04-27T20:01:11+00:00,EURCHF,0.92092,0.92105,1.30
2026-04-27T20:01:21+00:00,AUDNZD,1.21622,1.21643,2.10
2026-04-27T20:01:21+00:00,NZDCAD,0.80547,0.80564,1.70
2026-04-27T20:01:21+00:00,AUDCAD,0.97981,0.97993,1.20
2026-04-27T20:01:21+00:00,EURCHF,0.92097,0.92111,1.40
2026-04-27T20:01:31+00:00,AUDNZD,1.21620,1.21639,1.90
2026-04-27T20:01:31+00:00,NZDCAD,0.80549,0.80565,1.60
2026-04-27T20:01:31+00:00,AUDCAD,0.97980,0.97993,1.30
2026-04-27T20:01:31+00:00,EURCHF,0.92094,0.92109,1.50
2026-04-27T20:01:41+00:00,AUDNZD,1.21617,1.21638,2.10
2026-04-27T20:01:41+00:00,NZDCAD,0.80553,0.80570,1.70
2026-04-27T20:01:41+00:00,AUDCAD,0.97984,0.97997,1.30
2026-04-27T20:01:41+00:00,EURCHF,0.92099,0.92112,1.30
2026-04-27T20:01:51+00:00,AUDNZD,1.21620,1.21638,1.80
2026-04-27T20:01:51+00:00,NZDCAD,0.80555,0.80570,1.50
2026-04-27T20:01:51+00:00,AUDCAD,0.97987,0.97998,1.10
2026-04-27T20:01:51+00:00,EURCHF,0.92101,0.92113,1.20
2026-04-27T20:02:01+00:00,AUDNZD,1.21619,1.21636,1.70
2026-04-27T20:02:01+00:00,NZDCAD,0.80558,0.80574,1.60
2026-04-27T20:02:01+00:00,AUDCAD,0.97990,0.98001,1.10
2026-04-27T20:02:01+00:00,EURCHF,0.92098,0.92110,1.20
2026-04-27T20:02:11+00:00,AUDNZD,1.21619,1.21636,1.70
2026-04-27T20:02:11+00:00,NZDCAD,0.80559,0.80574,1.50
2026-04-27T20:02:11+00:00,AUDCAD,0.97990,0.98003,1.30
2026-04-27T20:02:11+00:00,EURCHF,0.92095,0.92108,1.30
2026-04-27T20:02:21+00:00,AUDNZD,1.21614,1.21632,1.80
2026-04-27T20:02:21+00:00,NZDCAD,0.80562,0.80578,1.60
2026-04-27T20:02:21+00:00,AUDCAD,0.97991,0.98003,1.20
2026-04-27T20:02:21+00:00,EURCHF,0.92094,0.92107,1.30
2026-04-27T20:02:31+00:00,AUDNZD,1.21615,1.21634,1.90
2026-04-27T20:02:31+00:00,NZDCAD,0.80561,0.80576,1.50
2026-04-27T20:02:31+00:00,AUDCAD,0.97990,0.98003,1.30
2026-04-27T20:02:31+00:00,EURCHF,0.92091,0.92104,1.30
2026-04-27T20:02:41+00:00,AUDNZD,1.21615,1.21634,1.90
2026-04-27T20:02:41+00:00,NZDCAD,0.80560,0.80576,1.60
2026-04-27T20:02:41+00:00,AUDCAD,0.97989,0.98002,1.30
2026-04-27T20:02:41+00:00,EURCHF,0.92092,0.92105,1.30
2026-04-27T20:02:51+00:00,AUDNZD,1.21613,1.21632,1.90
2026-04-27T20:02:51+00:00,NZDCAD,0.80561,0.80577,1.60
2026-04-27T20:02:51+00:00,AUDCAD,0.97989,0.98002,1.30
2026-04-27T20:02:51+00:00,EURCHF,0.92088,0.92103,1.50
2026-04-27T20:03:01+00:00,AUDNZD,1.21617,1.21634,1.70
2026-04-27T20:03:01+00:00,NZDCAD,0.80562,0.80576,1.40
2026-04-27T20:03:01+00:00,AUDCAD,0.97991,0.98003,1.20
2026-04-27T20:03:01+00:00,EURCHF,0.92092,0.92105,1.30
2026-04-27T20:03:11+00:00,AUDNZD,1.21617,1.21632,1.50
2026-04-27T20:03:11+00:00,NZDCAD,0.80563,0.80575,1.20
2026-04-27T20:03:11+00:00,AUDCAD,0.97990,0.98003,1.30
2026-04-27T20:03:11+00:00,EURCHF,0.92089,0.92101,1.20
2026-04-27T20:03:21+00:00,AUDNZD,1.21614,1.21626,1.20
2026-04-27T20:03:21+00:00,NZDCAD,0.80562,0.80573,1.10
2026-04-27T20:03:21+00:00,AUDCAD,0.97985,0.97997,1.20
2026-04-27T20:03:21+00:00,EURCHF,0.92087,0.92101,1.40
2026-04-27T20:03:31+00:00,AUDNZD,1.21617,1.21632,1.50
2026-04-27T20:03:31+00:00,NZDCAD,0.80557,0.80570,1.30
2026-04-27T20:03:31+00:00,AUDCAD,0.97984,0.97997,1.30
2026-04-27T20:03:31+00:00,EURCHF,0.92088,0.92100,1.20
2026-04-27T20:03:41+00:00,AUDNZD,1.21617,1.21630,1.30
2026-04-27T20:03:41+00:00,NZDCAD,0.80560,0.80571,1.10
2026-04-27T20:03:41+00:00,AUDCAD,0.97985,0.97998,1.30
2026-04-27T20:03:41+00:00,EURCHF,0.92085,0.92097,1.20
2026-04-27T20:03:51+00:00,AUDNZD,1.21619,1.21630,1.10
2026-04-27T20:03:51+00:00,NZDCAD,0.80560,0.80571,1.10
2026-04-27T20:03:51+00:00,AUDCAD,0.97987,0.97998,1.10
2026-04-27T20:03:51+00:00,EURCHF,0.92084,0.92097,1.30
2026-04-27T20:04:01+00:00,AUDNZD,1.21619,1.21632,1.30
2026-04-27T20:04:01+00:00,NZDCAD,0.80556,0.80569,1.30
2026-04-27T20:04:01+00:00,AUDCAD,0.97984,0.97996,1.20
2026-04-27T20:04:01+00:00,EURCHF,0.92085,0.92097,1.20
2026-04-27T20:04:11+00:00,AUDNZD,1.21619,1.21632,1.30
2026-04-27T20:04:11+00:00,NZDCAD,0.80557,0.80569,1.20
2026-04-27T20:04:11+00:00,AUDCAD,0.97984,0.97997,1.30
2026-04-27T20:04:11+00:00,EURCHF,0.92084,0.92097,1.30
2026-04-27T20:04:21+00:00,AUDNZD,1.21620,1.21635,1.50
2026-04-27T20:04:21+00:00,NZDCAD,0.80558,0.80571,1.30
2026-04-27T20:04:21+00:00,AUDCAD,0.97987,0.98000,1.30
2026-04-27T20:04:21+00:00,EURCHF,0.92088,0.92103,1.50
2026-04-27T20:04:31+00:00,AUDNZD,1.21627,1.21640,1.30
2026-04-27T20:04:31+00:00,NZDCAD,0.80556,0.80568,1.20
2026-04-27T20:04:31+00:00,AUDCAD,0.97990,0.98001,1.10
2026-04-27T20:04:31+00:00,EURCHF,0.92088,0.92102,1.40
2026-04-27T20:04:41+00:00,AUDNZD,1.21622,1.21636,1.40
2026-04-27T20:04:41+00:00,NZDCAD,0.80560,0.80572,1.20
2026-04-27T20:04:41+00:00,AUDCAD,0.97992,0.98003,1.10
2026-04-27T20:04:41+00:00,EURCHF,0.92089,0.92103,1.40
2026-04-27T20:04:51+00:00,AUDNZD,1.21624,1.21636,1.20
2026-04-27T20:04:51+00:00,NZDCAD,0.80557,0.80569,1.20
2026-04-27T20:04:51+00:00,AUDCAD,0.97989,0.98001,1.20
2026-04-27T20:04:51+00:00,EURCHF,0.92090,0.92103,1.30
2026-04-27T20:05:01+00:00,AUDNZD,1.21622,1.21634,1.20
2026-04-27T20:05:01+00:00,NZDCAD,0.80559,0.80570,1.10
2026-04-27T20:05:01+00:00,AUDCAD,0.97989,0.98000,1.10
2026-04-27T20:05:01+00:00,EURCHF,0.92091,0.92103,1.20
2026-04-27T20:05:11+00:00,AUDNZD,1.21620,1.21633,1.30
2026-04-27T20:05:11+00:00,NZDCAD,0.80557,0.80568,1.10
2026-04-27T20:05:11+00:00,AUDCAD,0.97985,0.97998,1.30
2026-04-27T20:05:11+00:00,EURCHF,0.92090,0.92103,1.30
2026-04-27T20:05:21+00:00,AUDNZD,1.21616,1.21631,1.50
2026-04-27T20:05:21+00:00,NZDCAD,0.80558,0.80571,1.30
2026-04-27T20:05:21+00:00,AUDCAD,0.97984,0.97997,1.30
2026-04-27T20:05:21+00:00,EURCHF,0.92091,0.92105,1.40
2026-04-27T20:05:31+00:00,AUDNZD,1.21620,1.21635,1.50
2026-04-27T20:05:31+00:00,NZDCAD,0.80556,0.80569,1.30
2026-04-27T20:05:31+00:00,AUDCAD,0.97985,0.97998,1.30
2026-04-27T20:05:31+00:00,EURCHF,0.92091,0.92105,1.40
2026-04-27T20:05:41+00:00,AUDNZD,1.21620,1.21635,1.50
2026-04-27T20:05:41+00:00,NZDCAD,0.80553,0.80566,1.30
2026-04-27T20:05:41+00:00,AUDCAD,0.97981,0.97995,1.40
2026-04-27T20:05:41+00:00,EURCHF,0.92091,0.92104,1.30
2026-04-27T20:05:51+00:00,AUDNZD,1.21620,1.21635,1.50
2026-04-27T20:05:51+00:00,NZDCAD,0.80548,0.80561,1.30
2026-04-27T20:05:51+00:00,AUDCAD,0.97976,0.97988,1.20
2026-04-27T20:05:51+00:00,EURCHF,0.92091,0.92104,1.30
2026-04-27T20:06:01+00:00,AUDNZD,1.21625,1.21638,1.30
2026-04-27T20:06:01+00:00,NZDCAD,0.80551,0.80562,1.10
2026-04-27T20:06:01+00:00,AUDCAD,0.97981,0.97993,1.20
2026-04-27T20:06:01+00:00,EURCHF,0.92094,0.92109,1.50
2026-04-27T20:06:11+00:00,AUDNZD,1.21617,1.21630,1.30
2026-04-27T20:06:11+00:00,NZDCAD,0.80555,0.80566,1.10
2026-04-27T20:06:11+00:00,AUDCAD,0.97980,0.97993,1.30
2026-04-27T20:06:11+00:00,EURCHF,0.92093,0.92108,1.50
2026-04-27T20:06:21+00:00,AUDNZD,1.21619,1.21634,1.50
2026-04-27T20:06:21+00:00,NZDCAD,0.80553,0.80566,1.30
2026-04-27T20:06:21+00:00,AUDCAD,0.97981,0.97994,1.30
2026-04-27T20:06:21+00:00,EURCHF,0.92095,0.92108,1.30
2026-04-27T20:06:31+00:00,AUDNZD,1.21621,1.21632,1.10
2026-04-27T20:06:31+00:00,NZDCAD,0.80555,0.80566,1.10
2026-04-27T20:06:31+00:00,AUDCAD,0.97983,0.97994,1.10
2026-04-27T20:06:31+00:00,EURCHF,0.92095,0.92108,1.30
2026-04-27T20:06:41+00:00,AUDNZD,1.21621,1.21634,1.30
2026-04-27T20:06:41+00:00,NZDCAD,0.80555,0.80568,1.30
2026-04-27T20:06:41+00:00,AUDCAD,0.97984,0.97996,1.20
2026-04-27T20:06:41+00:00,EURCHF,0.92096,0.92109,1.30
2026-04-27T20:06:51+00:00,AUDNZD,1.21619,1.21632,1.30
2026-04-27T20:06:51+00:00,NZDCAD,0.80556,0.80568,1.20
2026-04-27T20:06:51+00:00,AUDCAD,0.97983,0.97996,1.30
2026-04-27T20:06:51+00:00,EURCHF,0.92097,0.92111,1.40
2026-04-27T20:07:01+00:00,AUDNZD,1.21621,1.21632,1.10
2026-04-27T20:07:01+00:00,NZDCAD,0.80556,0.80568,1.20
2026-04-27T20:07:01+00:00,AUDCAD,0.97984,0.97996,1.20
2026-04-27T20:07:01+00:00,EURCHF,0.92097,0.92110,1.30
2026-04-27T20:07:11+00:00,AUDNZD,1.21619,1.21632,1.30
2026-04-27T20:07:11+00:00,NZDCAD,0.80556,0.80570,1.40
2026-04-27T20:07:11+00:00,AUDCAD,0.97984,0.97996,1.20
2026-04-27T20:07:11+00:00,EURCHF,0.92098,0.92111,1.30
2026-04-27T20:07:21+00:00,AUDNZD,1.21620,1.21632,1.20
2026-04-27T20:07:21+00:00,NZDCAD,0.80553,0.80564,1.10
2026-04-27T20:07:21+00:00,AUDCAD,0.97979,0.97990,1.10
2026-04-27T20:07:21+00:00,EURCHF,0.92099,0.92112,1.30
2026-04-27T20:07:31+00:00,AUDNZD,1.21621,1.21634,1.30
2026-04-27T20:07:31+00:00,NZDCAD,0.80550,0.80563,1.30
2026-04-27T20:07:31+00:00,AUDCAD,0.97979,0.97990,1.10
2026-04-27T20:07:31+00:00,EURCHF,0.92098,0.92112,1.40
2026-04-27T20:07:41+00:00,AUDNZD,1.21621,1.21634,1.30
2026-04-27T20:07:41+00:00,NZDCAD,0.80550,0.80562,1.20
2026-04-27T20:07:41+00:00,AUDCAD,0.97978,0.97989,1.10
2026-04-27T20:07:41+00:00,EURCHF,0.92098,0.92111,1.30
2026-04-27T20:07:51+00:00,AUDNZD,1.21621,1.21636,1.50
2026-04-27T20:07:51+00:00,NZDCAD,0.80550,0.80563,1.30
2026-04-27T20:07:51+00:00,AUDCAD,0.97978,0.97991,1.30
2026-04-27T20:07:51+00:00,EURCHF,0.92098,0.92111,1.30
2026-04-27T20:08:01+00:00,AUDNZD,1.21621,1.21632,1.10
2026-04-27T20:08:01+00:00,NZDCAD,0.80552,0.80563,1.10
2026-04-27T20:08:01+00:00,AUDCAD,0.97979,0.97990,1.10
2026-04-27T20:08:01+00:00,EURCHF,0.92097,0.92110,1.30
2026-04-27T20:08:11+00:00,AUDNZD,1.21622,1.21635,1.30
2026-04-27T20:08:11+00:00,NZDCAD,0.80548,0.80559,1.10
2026-04-27T20:08:11+00:00,AUDCAD,0.97975,0.97988,1.30
2026-04-27T20:08:11+00:00,EURCHF,0.92099,0.92112,1.30
2026-04-27T20:08:21+00:00,AUDNZD,1.21622,1.21633,1.10
2026-04-27T20:08:21+00:00,NZDCAD,0.80546,0.80557,1.10
2026-04-27T20:08:21+00:00,AUDCAD,0.97973,0.97984,1.10
2026-04-27T20:08:21+00:00,EURCHF,0.92099,0.92112,1.30
2026-04-27T20:08:31+00:00,AUDNZD,1.21622,1.21635,1.30
2026-04-27T20:08:31+00:00,NZDCAD,0.80545,0.80557,1.20
2026-04-27T20:08:31+00:00,AUDCAD,0.97972,0.97985,1.30
2026-04-27T20:08:31+00:00,EURCHF,0.92099,0.92112,1.30
2026-04-27T20:08:41+00:00,AUDNZD,1.21623,1.21636,1.30
2026-04-27T20:08:41+00:00,NZDCAD,0.80542,0.80555,1.30
2026-04-27T20:08:41+00:00,AUDCAD,0.97971,0.97982,1.10
2026-04-27T20:08:41+00:00,EURCHF,0.92097,0.92111,1.40
2026-04-27T20:08:51+00:00,AUDNZD,1.21621,1.21632,1.10
2026-04-27T20:08:51+00:00,NZDCAD,0.80544,0.80556,1.20
2026-04-27T20:08:51+00:00,AUDCAD,0.97970,0.97982,1.20
2026-04-27T20:08:51+00:00,EURCHF,0.92097,0.92111,1.40
2026-04-27T20:09:01+00:00,AUDNZD,1.21617,1.21629,1.20
2026-04-27T20:09:01+00:00,NZDCAD,0.80544,0.80555,1.10
2026-04-27T20:09:01+00:00,AUDCAD,0.97966,0.97978,1.20
2026-04-27T20:09:01+00:00,EURCHF,0.92097,0.92112,1.50
2026-04-27T20:09:11+00:00,AUDNZD,1.21617,1.21629,1.20
2026-04-27T20:09:11+00:00,NZDCAD,0.80544,0.80555,1.10
2026-04-27T20:09:11+00:00,AUDCAD,0.97966,0.97978,1.20
2026-04-27T20:09:11+00:00,EURCHF,0.92097,0.92110,1.30
2026-04-27T20:09:21+00:00,AUDNZD,1.21622,1.21638,1.60
2026-04-27T20:09:21+00:00,NZDCAD,0.80544,0.80557,1.30
2026-04-27T20:09:21+00:00,AUDCAD,0.97973,0.97986,1.30
2026-04-27T20:09:21+00:00,EURCHF,0.92096,0.92110,1.40
2026-04-27T20:09:31+00:00,AUDNZD,1.21620,1.21634,1.40
2026-04-27T20:09:31+00:00,NZDCAD,0.80546,0.80557,1.10
2026-04-27T20:09:31+00:00,AUDCAD,0.97970,0.97984,1.40
2026-04-27T20:09:31+00:00,EURCHF,0.92097,0.92111,1.40
2026-04-27T20:09:41+00:00,AUDNZD,1.21621,1.21636,1.50
2026-04-27T20:09:41+00:00,NZDCAD,0.80545,0.80557,1.20
2026-04-27T20:09:41+00:00,AUDCAD,0.97972,0.97984,1.20
2026-04-27T20:09:41+00:00,EURCHF,0.92096,0.92111,1.50
2026-04-27T20:09:51+00:00,AUDNZD,1.21623,1.21636,1.30
2026-04-27T20:09:51+00:00,NZDCAD,0.80544,0.80556,1.20
2026-04-27T20:09:51+00:00,AUDCAD,0.97971,0.97984,1.30
2026-04-27T20:09:51+00:00,EURCHF,0.92097,0.92110,1.30
2026-04-27T20:10:01+00:00,AUDNZD,1.21619,1.21632,1.30
2026-04-27T20:10:01+00:00,NZDCAD,0.80546,0.80557,1.10
2026-04-27T20:10:01+00:00,AUDCAD,0.97970,0.97982,1.20
2026-04-27T20:10:01+00:00,EURCHF,0.92098,0.92111,1.30
2026-04-27T20:10:11+00:00,AUDNZD,1.21617,1.21629,1.20
2026-04-27T20:10:11+00:00,NZDCAD,0.80546,0.80557,1.10
2026-04-27T20:10:11+00:00,AUDCAD,0.97969,0.97980,1.10
2026-04-27T20:10:11+00:00,EURCHF,0.92098,0.92111,1.30
2026-04-27T20:10:21+00:00,AUDNZD,1.21617,1.21630,1.30
2026-04-27T20:10:21+00:00,NZDCAD,0.80547,0.80559,1.20
2026-04-27T20:10:21+00:00,AUDCAD,0.97971,0.97984,1.30
2026-04-27T20:10:21+00:00,EURCHF,0.92098,0.92112,1.40
2026-04-27T20:10:31+00:00,AUDNZD,1.21616,1.21629,1.30
2026-04-27T20:10:31+00:00,NZDCAD,0.80548,0.80560,1.20
2026-04-27T20:10:31+00:00,AUDCAD,0.97970,0.97983,1.30
2026-04-27T20:10:31+00:00,EURCHF,0.92093,0.92108,1.50
2026-04-27T20:10:41+00:00,AUDNZD,1.21619,1.21630,1.10
2026-04-27T20:10:41+00:00,NZDCAD,0.80547,0.80559,1.20
2026-04-27T20:10:41+00:00,AUDCAD,0.97971,0.97983,1.20
2026-04-27T20:10:41+00:00,EURCHF,0.92094,0.92108,1.40
2026-04-27T20:10:51+00:00,AUDNZD,1.21620,1.21632,1.20
2026-04-27T20:10:51+00:00,NZDCAD,0.80543,0.80554,1.10
2026-04-27T20:10:51+00:00,AUDCAD,0.97968,0.97979,1.10
2026-04-27T20:10:51+00:00,EURCHF,0.92094,0.92107,1.30
2026-04-27T20:11:01+00:00,AUDNZD,1.21620,1.21634,1.40
2026-04-27T20:11:01+00:00,NZDCAD,0.80542,0.80555,1.30
2026-04-27T20:11:01+00:00,AUDCAD,0.97968,0.97980,1.20
2026-04-27T20:11:01+00:00,EURCHF,0.92094,0.92107,1.30
2026-04-27T20:11:11+00:00,AUDNZD,1.21621,1.21634,1.30
2026-04-27T20:11:11+00:00,NZDCAD,0.80541,0.80554,1.30
2026-04-27T20:11:11+00:00,AUDCAD,0.97967,0.97979,1.20
2026-04-27T20:11:11+00:00,EURCHF,0.92095,0.92108,1.30
2026-04-27T20:11:21+00:00,AUDNZD,1.21622,1.21636,1.40
2026-04-27T20:11:21+00:00,NZDCAD,0.80541,0.80553,1.20
2026-04-27T20:11:21+00:00,AUDCAD,0.97968,0.97979,1.10
2026-04-27T20:11:21+00:00,EURCHF,0.92096,0.92108,1.20
2026-04-27T20:11:31+00:00,AUDNZD,1.21621,1.21634,1.30
2026-04-27T20:11:31+00:00,NZDCAD,0.80541,0.80553,1.20
2026-04-27T20:11:31+00:00,AUDCAD,0.97966,0.97979,1.30
2026-04-27T20:11:31+00:00,EURCHF,0.92097,0.92112,1.50
2026-04-27T20:11:41+00:00,AUDNZD,1.21623,1.21634,1.10
2026-04-27T20:11:41+00:00,NZDCAD,0.80539,0.80551,1.20
2026-04-27T20:11:41+00:00,AUDCAD,0.97966,0.97977,1.10
2026-04-27T20:11:41+00:00,EURCHF,0.92098,0.92111,1.30
2026-04-27T20:11:51+00:00,AUDNZD,1.21622,1.21635,1.30
2026-04-27T20:11:51+00:00,NZDCAD,0.80540,0.80553,1.30
2026-04-27T20:11:51+00:00,AUDCAD,0.97967,0.97979,1.20
2026-04-27T20:11:51+00:00,EURCHF,0.92099,0.92112,1.30
2026-04-27T20:12:01+00:00,AUDNZD,1.21621,1.21634,1.30
2026-04-27T20:12:01+00:00,NZDCAD,0.80539,0.80551,1.20
2026-04-27T20:12:01+00:00,AUDCAD,0.97964,0.97977,1.30
2026-04-27T20:12:01+00:00,EURCHF,0.92100,0.92112,1.20
2026-04-27T20:12:11+00:00,AUDNZD,1.21618,1.21630,1.20
2026-04-27T20:12:11+00:00,NZDCAD,0.80540,0.80551,1.10
2026-04-27T20:12:11+00:00,AUDCAD,0.97962,0.97974,1.20
2026-04-27T20:12:11+00:00,EURCHF,0.92099,0.92112,1.30
2026-04-27T20:12:21+00:00,AUDNZD,1.21616,1.21630,1.40
2026-04-27T20:12:21+00:00,NZDCAD,0.80540,0.80552,1.20
2026-04-27T20:12:21+00:00,AUDCAD,0.97962,0.97973,1.10
2026-04-27T20:12:21+00:00,EURCHF,0.92100,0.92112,1.20
2026-04-27T20:12:31+00:00,AUDNZD,1.21616,1.21630,1.40
2026-04-27T20:12:31+00:00,NZDCAD,0.80540,0.80553,1.30
2026-04-27T20:12:31+00:00,AUDCAD,0.97962,0.97974,1.20
2026-04-27T20:12:31+00:00,EURCHF,0.92100,0.92112,1.20
2026-04-27T20:12:41+00:00,AUDNZD,1.21616,1.21630,1.40
2026-04-27T20:12:41+00:00,NZDCAD,0.80541,0.80555,1.40
2026-04-27T20:12:41+00:00,AUDCAD,0.97964,0.97976,1.20
2026-04-27T20:12:41+00:00,EURCHF,0.92098,0.92112,1.40
2026-04-27T20:12:51+00:00,AUDNZD,1.21620,1.21632,1.20
2026-04-27T20:12:51+00:00,NZDCAD,0.80542,0.80554,1.20
2026-04-27T20:12:51+00:00,AUDCAD,0.97967,0.97978,1.10
2026-04-27T20:12:51+00:00,EURCHF,0.92098,0.92112,1.40
2026-04-27T20:13:01+00:00,AUDNZD,1.21618,1.21634,1.60
2026-04-27T20:13:01+00:00,NZDCAD,0.80538,0.80551,1.30
2026-04-27T20:13:01+00:00,AUDCAD,0.97962,0.97975,1.30
2026-04-27T20:13:01+00:00,EURCHF,0.92099,0.92112,1.30
2026-04-27T20:13:11+00:00,AUDNZD,1.21616,1.21627,1.10
2026-04-27T20:13:11+00:00,NZDCAD,0.80542,0.80554,1.20
2026-04-27T20:13:11+00:00,AUDCAD,0.97964,0.97975,1.10
2026-04-27T20:13:11+00:00,EURCHF,0.92099,0.92112,1.30
2026-04-27T20:13:21+00:00,AUDNZD,1.21618,1.21633,1.50
2026-04-27T20:13:21+00:00,NZDCAD,0.80540,0.80553,1.30
2026-04-27T20:13:21+00:00,AUDCAD,0.97964,0.97977,1.30
2026-04-27T20:13:21+00:00,EURCHF,0.92099,0.92112,1.30
2026-04-27T20:13:31+00:00,AUDNZD,1.21618,1.21633,1.50
2026-04-27T20:13:31+00:00,NZDCAD,0.80540,0.80553,1.30
2026-04-27T20:13:31+00:00,AUDCAD,0.97964,0.97977,1.30
2026-04-27T20:13:31+00:00,EURCHF,0.92097,0.92111,1.40
2026-04-27T20:13:41+00:00,AUDNZD,1.21618,1.21631,1.30
2026-04-27T20:13:41+00:00,NZDCAD,0.80541,0.80553,1.20
2026-04-27T20:13:41+00:00,AUDCAD,0.97964,0.97977,1.30
2026-04-27T20:13:41+00:00,EURCHF,0.92095,0.92110,1.50
2026-04-27T20:13:51+00:00,AUDNZD,1.21618,1.21631,1.30
2026-04-27T20:13:51+00:00,NZDCAD,0.80542,0.80554,1.20
2026-04-27T20:13:51+00:00,AUDCAD,0.97965,0.97978,1.30
2026-04-27T20:13:51+00:00,EURCHF,0.92096,0.92109,1.30
2026-04-27T20:14:01+00:00,AUDNZD,1.21618,1.21634,1.60
2026-04-27T20:14:01+00:00,NZDCAD,0.80542,0.80555,1.30
2026-04-27T20:14:01+00:00,AUDCAD,0.97966,0.97979,1.30
2026-04-27T20:14:01+00:00,EURCHF,0.92097,0.92109,1.20
2026-04-27T20:14:11+00:00,AUDNZD,1.21618,1.21634,1.60
2026-04-27T20:14:11+00:00,NZDCAD,0.80543,0.80556,1.30
2026-04-27T20:14:11+00:00,AUDCAD,0.97968,0.97982,1.40
2026-04-27T20:14:11+00:00,EURCHF,0.92095,0.92109,1.40
2026-04-27T20:14:21+00:00,AUDNZD,1.21618,1.21634,1.60
2026-04-27T20:14:21+00:00,NZDCAD,0.80542,0.80555,1.30
2026-04-27T20:14:21+00:00,AUDCAD,0.97967,0.97980,1.30
2026-04-27T20:14:21+00:00,EURCHF,0.92095,0.92110,1.50
2026-04-27T20:14:31+00:00,AUDNZD,1.21617,1.21630,1.30
2026-04-27T20:14:31+00:00,NZDCAD,0.80545,0.80558,1.30
2026-04-27T20:14:31+00:00,AUDCAD,0.97969,0.97980,1.10
2026-04-27T20:14:31+00:00,EURCHF,0.92097,0.92110,1.30
2026-04-27T20:14:41+00:00,AUDNZD,1.21615,1.21629,1.40
2026-04-27T20:14:41+00:00,NZDCAD,0.80543,0.80556,1.30
2026-04-27T20:14:41+00:00,AUDCAD,0.97966,0.97978,1.20
2026-04-27T20:14:41+00:00,EURCHF,0.92098,0.92110,1.20
2026-04-27T20:14:51+00:00,AUDNZD,1.21616,1.21629,1.30
2026-04-27T20:14:51+00:00,NZDCAD,0.80544,0.80555,1.10
2026-04-27T20:14:51+00:00,AUDCAD,0.97965,0.97978,1.30
2026-04-27T20:14:51+00:00,EURCHF,0.92098,0.92110,1.20
2026-04-27T20:15:01+00:00,AUDNZD,1.21618,1.21631,1.30
2026-04-27T20:15:01+00:00,NZDCAD,0.80546,0.80558,1.20
2026-04-27T20:15:01+00:00,AUDCAD,0.97970,0.97983,1.30
2026-04-27T20:15:01+00:00,EURCHF,0.92098,0.92110,1.20
2026-04-27T20:15:11+00:00,AUDNZD,1.21620,1.21632,1.20
2026-04-27T20:15:11+00:00,NZDCAD,0.80547,0.80559,1.20
2026-04-27T20:15:11+00:00,AUDCAD,0.97973,0.97985,1.20
2026-04-27T20:15:11+00:00,EURCHF,0.92096,0.92111,1.50
2026-04-27T20:15:21+00:00,AUDNZD,1.21619,1.21632,1.30
2026-04-27T20:15:21+00:00,NZDCAD,0.80547,0.80559,1.20
